ID,WnvPresent
505,0.000957147567533
506,0.000509726814926
507,0.000654420873616
508,0.000536824343726
509,0.000455549452454
510,0.000462910393253
511,0.000654420873616
512,0.00052304030396
513,0.000955448835157
514,0.00111959152855
515,0.00134366075508
516,0.000914485135581
517,0.000950480462052
518,0.00115798145998
519,0.00134366075508
520,0.00136283342727
521,0.000946887594182
522,0.00158020772506
523,0.00106626714114
524,0.000770440383349
525,0.000644803978503
526,0.00100777449552
527,0.00106626714114
528,0.00127591483761
529,0.000881956482772
530,0.000949016772211
531,0.00108812423423
532,0.000909157795832
533,0.000973306770902
534,0.0012756177457
535,0.00108812423423
536,0.0014205070911
537,0.00082565122284
538,0.000949747220147
539,0.00103508483153
540,0.000755234737881
541,0.000794660008978
542,0.00115214893594
543,0.00103508483153
544,0.0012521429453
545,0.000821486057248
546,0.000812330981717
547,0.00100741744973
548,0.000618734338786
549,0.000526928168256
550,0.00087335013086
551,0.00100741744973
552,0.000925308675505
553,0.00282776844688
554,0.00140018877573
555,0.00164094532374
556,0.00119373574853
557,0.00112469901796
558,0.00120026327204
559,0.00164094532374
560,0.000913807481993
561,0.000859872554429
562,0.00100671697874
563,0.000882472551893
564,0.000776557892095
565,0.000718595518265
566,0.0013619082747
567,0.000882472551893
568,0.0013772433158
569,0.000461812276626
570,0.00138160213828
571,0.000858554500155
572,0.000593335949816
573,0.000672368856613
574,0.000745488505345
575,0.000858554500155
576,0.000731124950107
577,0.00136143097188
578,0.00155361532234
579,0.00123274722137
580,0.000742493721191
581,0.000898780766875
582,0.0012101434404
583,0.00123274722137
584,0.00136564765126
585,0.00128616206348
586,0.00144421937875
587,0.00129512767307
588,0.000846251961775
589,0.000744871387724
590,0.00108815683052
591,0.00129512767307
592,0.0013474302832
593,0.000738286820706
594,0.000925720029045
595,0.000765511125792
596,0.000594617624301
597,0.000576464750338
598,0.00102299812716
599,0.000765511125792
600,0.00103088864125
601,0.00164602056611
602,0.00159466359764
603,0.00153858214617
604,0.000846205570269
605,0.00105504470412
606,0.00151033164002
607,0.00153858214617
608,0.00160431838594
609,0.00141519657336
610,0.00139222282451
611,0.00161363510415
612,0.000934714567848
613,0.00102353724651
614,0.00137178320438
615,0.00161363510415
616,0.00163715856615
617,0.00202203798108
618,0.0016708560288
619,0.00158287177328
620,0.00125030882191
621,0.00115975376684
622,0.0018805928994
623,0.00158287177328
624,0.00227541150525
625,0.00204661302269
626,0.00199763360433
627,0.00188927422278
628,0.00131630257238
629,0.00109689147212
630,0.00179757492151
631,0.00188927422278
632,0.00213228096254
633,0.00210623326711
634,0.00196583615616
635,0.00137938943226
636,0.00120667938609
637,0.00124681612942
638,0.00187192554586
639,0.00137938943226
640,0.00204121693969
641,0.00139568967279
642,0.00119844696019
643,0.00155144080054
644,0.00118066649884
645,0.000993555528112
646,0.00146036292426
647,0.00155144080054
648,0.00178194604814
649,0.00137103162706
650,0.00157874822617
651,0.001473464421
652,0.000887495814823
653,0.000995828420855
654,0.00104021688458
655,0.001473464421
656,0.00112636142876
657,0.00147360132542
658,0.00138316222001
659,0.00122810970061
660,0.000921018945519
661,0.00100508972537
662,0.00148369628005
663,0.00122810970061
664,0.00181243789848
665,0.000875317549799
666,0.0007850357797
667,0.000824028917123
668,0.000627079920378
669,0.000566711241845
670,0.00112205208279
671,0.000824028917123
672,0.00105060345959
673,0.000841762754135
674,0.000919741229154
675,0.000828406249639
676,0.000646304280963
677,0.000563567620702
678,0.00114756601397
679,0.000828406249639
680,0.00107449409552
681,0.000605529232416
682,0.000549727235921
683,0.000754796201363
684,0.000407380837714
685,0.000373336224584
686,0.000546608236618
687,0.000754796201363
688,0.000669561326504
689,0.00104429584462
690,0.000872541218996
691,0.00101870961953
692,0.000619451224338
693,0.000584082095884
694,0.00117497111205
695,0.00101870961953
696,0.00102495215833
697,0.000611173396464
698,0.00058280111989
699,0.000741299241781
700,0.000475708715385
701,0.000431264226791
702,0.000687777705025
703,0.000741299241781
704,0.000697709503584
705,0.000654938747175
706,0.000490012404043
707,0.000704538251739
708,0.000410444161389
709,0.000393648573663
710,0.000680015597027
711,0.000704538251739
712,0.000707336934283
713,0.00119462923612
714,0.000985027523711
715,0.000981574412435
716,0.000709723797627
717,0.000732348067686
718,0.00121903547551
719,0.000981574412435
720,0.00122077146079
721,0.00133170874324
722,0.00117402512114
723,0.00157676520757
724,0.000831391080283
725,0.000743099255487
726,0.00136151479091
727,0.00157676520757
728,0.001442473731
729,0.00131515040994
730,0.00137291313149
731,0.00121319666505
732,0.000883108528797
733,0.00079406198347
734,0.00167136604432
735,0.00121319666505
736,0.001593233319
737,0.000638562429231
738,0.000710990454536
739,0.000712895242032
740,0.000507596880198
741,0.00057753798319
742,0.000948242202867
743,0.000712895242032
744,0.000928345893044
745,0.0019872719422
746,0.00196338375099
747,0.00208169361576
748,0.00129792711232
749,0.00120039202739
750,0.00176814198494
751,0.00208169361576
752,0.0020620112773
753,0.00194464321248
754,0.00167980592232
755,0.00179991486948
756,0.00112735654693
757,0.00118697457947
758,0.0018148367526
759,0.00179991486948
760,0.00156824639998
761,0.00130709283985
762,0.00129775167443
763,0.00113625393715
764,0.000799742876552
765,0.000895261589903
766,0.00118259410374
767,0.00113625393715
768,0.00131156726275
769,0.00100162031595
770,0.000531591009349
771,0.000706025632098
772,0.000582866661716
773,0.000502398004755
774,0.000777121982537
775,0.000706025632098
776,0.000949925510213
777,0.00066398549825
778,0.00058820808772
779,0.000884998764377
780,0.000414797657868
781,0.000530864868779
782,0.000754592940211
783,0.000884998764377
784,0.000815716048237
785,0.000619050813839
786,0.000454966240795
787,0.000732278916985
788,0.000459163624328
789,0.000424517987994
790,0.000442410528194
791,0.000732278916985
792,0.000526255811565
793,0.000794462743215
794,0.000653150433209
795,0.000983926351182
796,0.000550058495719
797,0.000460569688585
798,0.000983283040114
799,0.000983926351182
800,0.000897365098353
801,0.000919226033147
802,0.000854940095451
803,0.00110695138574
804,0.000526000803802
805,0.000501160451677
806,0.00100741209462
807,0.00110695138574
808,0.000876911217347
809,0.000854559242725
810,0.000689234468155
811,0.00104635581374
812,0.000595783407334
813,0.000649643421639
814,0.000704401929397
815,0.00104635581374
816,0.000761449162383
817,0.000845915346872
818,0.000720663520042
819,0.0010476091411
820,0.000540478853509
821,0.000666525389533
822,0.000727981736418
823,0.0010476091411
824,0.000792059698142
825,0.000859701773152
826,0.000763185380492
827,0.000893328106031
828,0.000525713374373
829,0.000506857410073
830,0.00093248009216
831,0.000893328106031
832,0.000985097954981
833,0.000618596095592
834,0.000465561519377
835,0.00073775119381
836,0.000431618129369
837,0.000459072587546
838,0.000614277552813
839,0.00073775119381
840,0.000664030725602
841,0.00196660053916
842,0.0017501184484
843,0.00172586983535
844,0.00132258271333
845,0.00112313905265
846,0.00201255897991
847,0.00172586983535
848,0.00241111870855
849,0.00135074520949
850,0.00110240792856
851,0.0013191641774
852,0.000853589561302
853,0.000923308602069
854,0.00131818198133
855,0.0013191641774
856,0.00142089754809
857,0.00162216299213
858,0.000753808126319
859,0.000772085622884
860,0.000710862397682
861,0.00069408188574
862,0.000788996752817
863,0.000772085622884
864,0.00063999457052
865,0.000673051283229
866,0.000592619006056
867,0.000606616085861
868,0.000478991220007
869,0.000406655075494
870,0.000857173465192
871,0.000606616085861
872,0.000815344625153
873,0.000705815793481
874,0.000643389648758
875,0.00084281899035
876,0.00049857434351
877,0.000459189905087
878,0.000891701783985
879,0.00084281899035
880,0.000893536722288
881,0.00122694449965
882,0.00100978417322
883,0.00099594949279
884,0.000720120500773
885,0.000733686843887
886,0.001236883807
887,0.00099594949279
888,0.00123864517082
889,0.000735650304705
890,0.000705622369424
891,0.000849230214953
892,0.000467559293611
893,0.000488698657136
894,0.00076937105041
895,0.000849230214953
896,0.000793499173597
897,0.0011932423804
898,0.00125703820959
899,0.00174706871621
900,0.00090175512014
901,0.000834797858261
902,0.00124789308757
903,0.00174706871621
904,0.00131166656502
905,0.00188844173681
906,0.00204895553179
907,0.0018236474134
908,0.00130267092027
909,0.00117065990344
910,0.00202313880436
911,0.0018236474134
912,0.00238498114049
913,0.000747691199649
914,0.000835488608573
915,0.000792130304035
916,0.000586140202358
917,0.000486412580358
918,0.00104078836739
919,0.000792130304035
920,0.000974508817308
921,0.00101341656409
922,0.000640168378595
923,0.00108784181066
924,0.000751969288103
925,0.000653737050015
926,0.000911674636882
927,0.00108784181066
928,0.0010497480398
929,0.000395317154471
930,0.000459583767224
931,0.000677471165545
932,0.000694337184541
933,0.000656482297927
934,0.000687119667418
935,0.000677471165545
936,0.000755588174798
937,0.000805417948868
938,0.00107345974538
939,0.00131603749469
940,0.000939226825722
941,0.000927374290768
942,0.00133613799699
943,0.00131603749469
944,0.00159501063172
945,0.00069780665217
946,0.00102447613608
947,0.00112853152677
948,0.000951416906901
949,0.000999570707791
950,0.00142197159585
951,0.00112853152677
952,0.00112808006816
953,0.00163839594461
954,0.000867623370141
955,0.000905962602701
956,0.000755532353651
957,0.000762029900216
958,0.000719429750461
959,0.000905962602701
960,0.00076943525346
961,0.00067218177719
962,0.00101169501431
963,0.000643686798867
964,0.000425201054895
965,0.000420020893216
966,0.000639934442006
967,0.000643686798867
968,0.000770440732595
969,0.00182655930985
970,0.0009352156776
971,0.00107922591269
972,0.000801639282145
973,0.000815009872895
974,0.00102197914384
975,0.00107922591269
976,0.000757349596824
977,0.00082926673349
978,0.000726087077055
979,0.000957904790994
980,0.00051352311857
981,0.000461074174382
982,0.000994534231722
983,0.000957904790994
984,0.000950496760197
985,0.000688902800903
986,0.000651047914289
987,0.000666301464662
988,0.000504272989929
989,0.000496263906825
990,0.000871666299645
991,0.000666301464662
992,0.000863819732331
993,0.000862199813128
994,0.000557250576094
995,0.000867837865371
996,0.000591920164879
997,0.000497911358252
998,0.0007217109669
999,0.000867837865371
1000,0.000821120163891
1001,0.00120664481074
1002,0.00144146638922
1003,0.00145129754674
1004,0.00104420538992
1005,0.000987677602097
1006,0.0018250514986
1007,0.00145129754674
1008,0.00181288656313
1009,0.00122184108477
1010,0.00195424444973
1011,0.00134386238642
1012,0.000939686957281
1013,0.00084259652067
1014,0.00123450392857
1015,0.00134386238642
1016,0.00163085164968
1017,0.000914505682886
1018,0.00137007038575
1019,0.00103370170109
1020,0.000880575564224
1021,0.00092785077868
1022,0.00146501371637
1023,0.00103370170109
1024,0.00153322366532
1025,0.0010411622934
1026,0.00107865280006
1027,0.00110341596883
1028,0.000792835955508
1029,0.000687666004524
1030,0.0010321213631
1031,0.00110341596883
1032,0.00126301066484
1033,0.000441764044808
1034,0.00168264051899
1035,0.00185174052604
1036,0.00104865361936
1037,0.00118427712005
1038,0.0014644516632
1039,0.00185174052604
1040,0.00164861476514
1041,0.00411467859522
1042,0.0040175775066
1043,0.00277740694582
1044,0.00191342318431
1045,0.00195967406034
1046,0.00319652026519
1047,0.00277740694582
1048,0.00286297500134
1049,0.00113691273145
1050,0.000953066686634
1051,0.0015390436165
1052,0.000814062950667
1053,0.000848482828587
1054,0.000821936642751
1055,0.0015390436165
1056,0.000888493785169
1057,0.000839212385472
1058,0.0012095447164
1059,0.00153706874698
1060,0.000692586880177
1061,0.000551811303012
1062,0.000889375049155
1063,0.00153706874698
1064,0.000892358773854
1065,0.00129424605984
1066,0.00134753866587
1067,0.00117929023691
1068,0.000693786540069
1069,0.00076329120202
1070,0.00127095717471
1071,0.00117929023691
1072,0.00124693184625
1073,0.00127665151376
1074,0.00105826545041
1075,0.00128221069463
1076,0.000955522933509
1077,0.00102535251062
1078,0.00139289780054
1079,0.00128221069463
1080,0.00150561961345
1081,0.00131188705564
1082,0.00137540302239
1083,0.00155203905888
1084,0.00110154657159
1085,0.000918932259083
1086,0.00170282623731
1087,0.00155203905888
1088,0.00161198724527
1089,0.00115172099322
1090,0.00142641831189
1091,0.00139065715484
1092,0.000971162458882
1093,0.000902787258383
1094,0.00174440129194
1095,0.00139065715484
1096,0.00167393870652
1097,0.00125053757802
1098,0.00184839521535
1099,0.00152137526311
1100,0.00122527685016
1101,0.00128531095106
1102,0.00144576048478
1103,0.00152137526311
1104,0.000911796698347
1105,0.000824165181257
1106,0.00125423120335
1107,0.00107048230711
1108,0.000675768475048
1109,0.000585438392591
1110,0.000910659320652
1111,0.00107048230711
1112,0.00110835209489
1113,0.000776855740696
1114,0.00127099652309
1115,0.000897583551705
1116,0.00065983121749
1117,0.000544722890481
1118,0.000890698400326
1119,0.000897583551705
1120,0.00100570044015
1121,0.00148955290206
1122,0.00175406492781
1123,0.0021461637225
1124,0.000968195963651
1125,0.00112862931564
1126,0.00158146163449
1127,0.0021461637225
1128,0.00167392345611
1129,0.00115647015627
1130,0.00144304451533
1131,0.00136783043854
1132,0.000931033922825
1133,0.00109579437412
1134,0.00127709540538
1135,0.00136783043854
1136,0.00142215250526
1137,0.000830397824757
1138,0.0011501921108
1139,0.00132897892036
1140,0.000751858926378
1141,0.000758762587793
1142,0.0012394587975
1143,0.00132897892036
1144,0.00124195835087
1145,0.00089757196838
1146,0.00106316339225
1147,0.00113852217328
1148,0.000850039883517
1149,0.000981594086625
1150,0.0013149981387
1151,0.00113852217328
1152,0.00145821308251
1153,0.00129356398247
1154,0.0014785961248
1155,0.00125201116316
1156,0.00084583874559
1157,0.000858702987898
1158,0.00148591748439
1159,0.00125201116316
1160,0.00145783415064
1161,0.000655151321553
1162,0.000697988842148
1163,0.000960909761488
1164,0.000686433399096
1165,0.000636006938294
1166,0.00104042352177
1167,0.000960909761488
1168,0.000944159750361
1169,0.00239212694578
1170,0.00187755480874
1171,0.00188653648365
1172,0.00140390556771
1173,0.00113904615864
1174,0.00211832649074
1175,0.00188653648365
1176,0.00253777881153
1177,0.00187100819312
1178,0.00202554627322
1179,0.00158838694915
1180,0.00128936872352
1181,0.00110369361937
1182,0.00193807692267
1183,0.00158838694915
1184,0.00227945623919
1185,0.00157746660989
1186,0.00159778306261
1187,0.0014608692145
1188,0.00110320211388
1189,0.00105339661241
1190,0.0016709913034
1191,0.0014608692145
1192,0.00202189642005
1193,0.00161064788699
1194,0.00118244707119
1195,0.00167896808125
1196,0.000887391332071
1197,0.000817709544208
1198,0.00101713370532
1199,0.00167896808125
1200,0.00124082132243
1201,0.000887122936547
1202,0.00110085261986
1203,0.00130843429361
1204,0.000635287200566
1205,0.00049695384223
1206,0.000800064532086
1207,0.00130843429361
1208,0.000802748894785
1209,0.00183982250746
1210,0.00244866777211
1211,0.00214090617374
1212,0.00140250497498
1213,0.00125195935834
1214,0.00257871160284
1215,0.00214090617374
1216,0.00245686993003
1217,0.000924618099816
1218,0.0013953972375
1219,0.00119656079914
1220,0.000716403359547
1221,0.000856748432852
1222,0.000746761274058
1223,0.00119656079914
1224,0.00102924532257
1225,0.00123294093646
1226,0.00115948705934
1227,0.00202450365759
1228,0.000939691788517
1229,0.000970852503087
1230,0.00155683257617
1231,0.00202450365759
1232,0.00141768332105
1233,0.00185443228111
1234,0.00186060857959
1235,0.00222740927711
1236,0.00107491586823
1237,0.00104103435297
1238,0.00127920939121
1239,0.00222740927711
1240,0.00119259697385
1241,0.000809114135336
1242,0.000830360280816
1243,0.00129760138225
1244,0.000673633359838
1245,0.000642941333354
1246,0.000681101344526
1247,0.00129760138225
1248,0.000659651705064
1249,0.00090259796707
1250,0.00106821011286
1251,0.00178191973828
1252,0.000810791680124
1253,0.000740317627788
1254,0.000748420483433
1255,0.00178191973828
1256,0.000765229575336
1257,0.000802304537501
1258,0.000904834654648
1259,0.00131052394863
1260,0.000705087033566
1261,0.000682854559273
1262,0.000775939493906
1263,0.00131052394863
1264,0.000723377685063
1265,0.00110307289287
1266,0.00116808526218
1267,0.00153386092279
1268,0.000771017977968
1269,0.000828031392302
1270,0.000844052177854
1271,0.00153386092279
1272,0.000817475025542
1273,0.00230616726913
1274,0.0016518010525
1275,0.00210829381831
1276,0.000984537764452
1277,0.000923913205042
1278,0.00115929322783
1279,0.00210829381831
1280,0.00108079134952
1281,0.00177322351374
1282,0.00175296480302
1283,0.00185617094394
1284,0.000890205963515
1285,0.00133510259911
1286,0.00132382789161
1287,0.00185617094394
1288,0.0014918637462
1289,0.000831588753499
1290,0.000999558833428
1291,0.00164414267056
1292,0.000745332217775
1293,0.000684621743858
1294,0.000687993131578
1295,0.00164414267056
1296,0.000703445984982
1297,0.00121874397155
1298,0.00120807497296
1299,0.00147555232979
1300,0.000769603881054
1301,0.000825736206025
1302,0.00130332435947
1303,0.00147555232979
1304,0.00119639094919
1305,0.00206048227847
1306,0.00167501007672
1307,0.00200890284032
1308,0.00103755609598
1309,0.00103375688195
1310,0.00182905606925
1311,0.00200890284032
1312,0.00164094136562
1313,0.0010716940742
1314,0.000922086182982
1315,0.00136034109164
1316,0.000702097837348
1317,0.00064930919325
1318,0.000725125952158
1319,0.00136034109164
1320,0.000676003925037
1321,0.000981436460279
1322,0.0014689064119
1323,0.000906453467906
1324,0.000832307850942
1325,0.000840716704261
1326,0.000883471278939
1327,0.000906453467906
1328,0.00119847035967
1329,0.00120986334514
1330,0.000980290700682
1331,0.00132482184563
1332,0.000587758317124
1333,0.000695939466823
1334,0.000597409380134
1335,0.00132482184563
1336,0.00059440091718
1337,0.001365785487
1338,0.00152150122449
1339,0.00251011992805
1340,0.00101985305082
1341,0.00106314965524
1342,0.00108584924601
1343,0.00251011992805
1344,0.00107343203854
1345,0.00154267286416
1346,0.00136849435512
1347,0.00220862193964
1348,0.000993487774394
1349,0.000984738115221
1350,0.00138830975629
1351,0.00220862193964
1352,0.00162046949845
1353,0.00129121530335
1354,0.00110693508759
1355,0.00154869700782
1356,0.00112678750884
1357,0.00106539286207
1358,0.00150209246203
1359,0.00154869700782
1360,0.00146711559501
1361,0.00156040547881
1362,0.0018341691466
